episode,steps,reward,epsilon,max_q,avg100,lr
2812,703,2430.000,0.050000,26.46528,1670.600,0.00002388
2813,719,1570.000,0.050000,26.29531,1667.200,0.00002386
2814,809,1270.000,0.050000,26.41144,1663.400,0.00002384
2815,979,1550.000,0.050000,26.36767,1670.900,0.00002381
2816,801,2540.000,0.050000,26.40881,1680.300,0.00002378
2817,793,4460.000,0.050000,26.46768,1708.300,0.00002376
2818,571,1500.000,0.050000,26.40785,1696.100,0.00002374
2819,937,2140.000,0.050000,26.32966,1704.600,0.00002371
2820,595,1090.000,0.050000,26.40360,1689.700,0.00002370
2821,655,1090.000,0.050000,26.35221,1679.800,0.00002368
2822,771,1370.000,0.050000,26.48378,1682.000,0.00002365
2823,621,1710.000,0.050000,26.48866,1683.000,0.00002364
2824,679,1820.000,0.050000,26.40642,1689.400,0.00002362
2825,1055,2220.000,0.050000,26.38339,1690.300,0.00002359
2826,791,1460.000,0.050000,26.42313,1693.800,0.00002356
2827,701,1210.000,0.050000,26.46392,1676.400,0.00002354
2828,695,1670.000,0.050000,26.60781,1672.800,0.00002352
2829,751,1520.000,0.050000,26.46805,1658.800,0.00002350
2830,643,760.000,0.050000,26.36669,1650.800,0.00002348
2831,809,1340.000,0.050000,26.40144,1652.300,0.00002346
2832,805,1800.000,0.050000,26.51612,1649.000,0.00002343
2833,701,1700.000,0.050000,26.49087,1647.900,0.00002341
2834,759,1750.000,0.050000,26.42371,1648.300,0.00002339
2835,853,2850.000,0.050000,26.48143,1657.300,0.00002337
2836,681,1450.000,0.050000,26.43808,1657.700,0.00002335
2837,697,2640.000,0.050000,26.42709,1673.000,0.00002332
2838,759,1500.000,0.050000,26.46311,1682.700,0.00002330
2839,771,890.000,0.050000,26.50862,1664.800,0.00002328
2840,545,850.000,0.050000,26.40561,1660.500,0.00002326
2841,759,1810.000,0.050000,26.50222,1660.900,0.00002324
2842,929,1780.000,0.050000,26.48836,1653.600,0.00002322
2843,741,1850.000,0.050000,26.50065,1660.200,0.00002319
2844,633,1090.000,0.050000,26.51437,1658.300,0.00002318
2845,1003,1080.000,0.050000,26.51556,1644.200,0.00002315
2846,877,2190.000,0.050000,26.51060,1639.300,0.00002312
2847,699,1330.000,0.050000,26.50080,1634.600,0.00002310
2848,779,1150.000,0.050000,26.29843,1628.000,0.00002308
2849,693,1400.000,0.050000,26.43350,1630.400,0.00002306
2850,841,1200.000,0.050000,26.45925,1622.200,0.00002303
2851,895,1790.000,0.050000,26.51569,1630.400,0.00002301
2852,711,1250.000,0.050000,26.44960,1628.300,0.00002299
2853,735,900.000,0.050000,26.37046,1628.200,0.00002297
2854,963,2260.000,0.050000,26.36963,1638.500,0.00002294
2855,641,1010.000,0.050000,26.68945,1629.300,0.00002292
2856,779,1750.000,0.050000,26.43902,1627.100,0.00002290
2857,857,2140.000,0.050000,26.44212,1632.500,0.00002287
2858,877,2550.000,0.050000,26.47117,1631.600,0.00002285
2859,1001,1910.000,0.050000,26.45518,1640.000,0.00002282
2860,607,4030.000,0.050000,26.33092,1672.100,0.00002280
2861,945,2270.000,0.050000,26.55631,1677.000,0.00002278
2862,1095,1190.000,0.050000,26.43015,1677.100,0.00002275
2863,837,2660.000,0.050000,26.45450,1693.100,0.00002272
2864,1077,1430.000,0.050000,26.33444,1688.500,0.00002269
2865,711,1250.000,0.050000,26.49328,1681.400,0.00002267
2866,873,1670.000,0.050000,26.56434,1684.300,0.00002265
2867,685,1680.000,0.050000,26.46031,1694.600,0.00002263
2868,995,1280.000,0.050000,26.44641,1691.400,0.00002260
2869,1157,2210.000,0.050000,26.49366,1691.000,0.00002257
2870,549,940.000,0.050000,26.48881,1681.400,0.00002255
2871,621,940.000,0.050000,26.36999,1676.200,0.00002253
2872,797,1450.000,0.050000,26.60178,1670.900,0.00002251
2873,835,1870.000,0.050000,26.76313,1676.500,0.00002249
2874,793,2170.000,0.050000,26.40399,1685.300,0.00002246
2875,1005,1620.000,0.050000,25.08267,1687.400,0.00002244
2876,669,1730.000,0.050000,26.42393,1687.200,0.00002242
2877,931,2680.000,0.050000,26.48276,1693.000,0.00002239
2878,669,1220.000,0.050000,26.36945,1678.800,0.00002237
2879,709,1780.000,0.050000,26.44158,1687.900,0.00002235
2880,809,1800.000,0.050000,26.49824,1693.400,0.00002233
2881,737,920.000,0.050000,26.47093,1685.100,0.00002231
2882,773,1140.000,0.050000,26.52449,1682.600,0.00002229
2883,885,1310.000,0.050000,26.54649,1671.800,0.00002226
2884,745,2580.000,0.050000,26.47188,1680.200,0.00002224
2885,745,980.000,0.050000,26.46673,1666.100,0.00002222
2886,749,1830.000,0.050000,26.43633,1667.500,0.00002220
2887,811,1330.000,0.050000,26.41830,1671.700,0.00002218
2888,1349,1790.000,0.050000,26.60095,1671.900,0.00002214
2889,901,1700.000,0.050000,26.50192,1676.000,0.00002212
2890,623,1010.000,0.050000,26.40135,1675.100,0.00002210
2891,675,1260.000,0.050000,26.57722,1674.900,0.00002208
2892,743,1670.000,0.050000,26.65528,1680.900,0.00002206
2893,769,1310.000,0.050000,26.55861,1673.700,0.00002204
2894,1067,1690.000,0.050000,26.46693,1675.000,0.00002201
2895,593,1780.000,0.050000,26.59939,1676.700,0.00002199
2896,757,1690.000,0.050000,26.53236,1683.300,0.00002197
2897,823,1730.000,0.050000,26.42435,1682.000,0.00002195
2898,975,2100.000,0.050000,26.59331,1688.000,0.00002192
2899,737,1820.000,0.050000,26.56273,1685.600,0.00002190
2900,777,1810.000,0.050000,26.55832,1691.300,0.00002188
2901,683,1970.000,0.050000,26.42151,1696.800,0.00002186
2902,641,1260.000,0.050000,26.39507,1700.700,0.00002185
2903,961,1880.000,0.050000,26.47223,1702.200,0.00002182
2904,1111,1790.000,0.050000,26.39450,1700.200,0.00002179
2905,729,1660.000,0.050000,26.44771,1690.000,0.00002177
2906,775,1820.000,0.050000,26.43892,1687.800,0.00002175
2907,649,1850.000,0.050000,26.49580,1689.300,0.00002173
2908,627,1050.000,0.050000,26.30568,1689.700,0.00002171
2909,1009,2010.000,0.050000,26.27645,1695.800,0.00002169
2910,853,1770.000,0.050000,26.44287,1695.500,0.00002166
2911,809,1340.000,0.050000,26.47706,1683.100,0.00002164
2912,1125,2250.000,0.050000,26.47495,1681.300,0.00002161
2913,673,1280.000,0.050000,26.45334,1678.400,0.00002159
2914,769,1240.000,0.050000,26.52261,1678.100,0.00002157
2915,665,1700.000,0.050000,26.50635,1679.600,0.00002155
2916,797,1920.000,0.050000,26.46635,1673.400,0.00002153
2917,707,1570.000,0.050000,26.44234,1644.500,0.00002151
2918,831,2700.000,0.050000,26.50783,1656.500,0.00002149
2919,1199,1990.000,0.050000,26.54978,1655.000,0.00002146
2920,701,1610.000,0.050000,26.47886,1660.200,0.00002144
2921,695,1310.000,0.050000,26.34681,1662.400,0.00002142
2922,677,1680.000,0.050000,26.47412,1665.500,0.00002140
2923,743,2060.000,0.050000,26.48878,1669.000,0.00002138
2924,849,1970.000,0.050000,26.47536,1670.500,0.00002136
2925,789,1900.000,0.050000,26.44040,1667.300,0.00002134
2926,603,1260.000,0.050000,26.43226,1665.300,0.00002132
2927,883,2710.000,0.050000,26.48278,1680.300,0.00002130
2928,695,1220.000,0.050000,26.46358,1675.800,0.00002128
2929,673,1080.000,0.050000,26.44403,1671.400,0.00002126
2930,637,2330.000,0.050000,26.46814,1687.100,0.00002125
2931,721,1450.000,0.050000,26.47818,1688.200,0.00002123
2932,725,2570.000,0.050000,26.54719,1695.900,0.00002121
2933,663,1280.000,0.050000,26.56891,1691.700,0.00002119
2934,661,1200.000,0.050000,26.54631,1686.200,0.00002117
2935,679,1600.000,0.050000,26.61465,1673.700,0.00002116
2936,671,1800.000,0.050000,26.54757,1677.200,0.00002114
2937,769,1510.000,0.050000,26.44466,1665.900,0.00002112
2938,729,1220.000,0.050000,26.62696,1663.100,0.00002110
2939,667,920.000,0.050000,26.54778,1663.400,0.00002108
2940,813,2040.000,0.050000,26.52527,1675.300,0.00002106
2941,961,2140.000,0.050000,26.53330,1678.600,0.00002103
2942,697,960.000,0.050000,26.49763,1670.400,0.00002102
2943,757,1220.000,0.050000,26.30134,1664.100,0.00002100
2944,763,1830.000,0.050000,26.40347,1671.500,0.00002098
2945,661,970.000,0.050000,26.40688,1670.400,0.00002096
2946,955,4180.000,0.050000,26.23670,1690.300,0.00002093
2947,933,1240.000,0.050000,26.29937,1689.400,0.00002091
2948,801,1610.000,0.050000,26.38258,1694.000,0.00002089
2949,825,2420.000,0.050000,26.44250,1704.200,0.00002087
2950,889,1650.000,0.050000,26.45178,1708.700,0.00002084
2951,889,1120.000,0.050000,26.41821,1702.000,0.00002082
2952,757,1750.000,0.050000,26.16924,1707.000,0.00002080
2953,1123,1890.000,0.050000,26.47050,1716.900,0.00002077
2954,671,960.000,0.050000,26.52571,1703.900,0.00002075
2955,611,1260.000,0.050000,26.25679,1706.400,0.00002074
2956,1105,2030.000,0.050000,26.31626,1709.200,0.00002071
2957,779,1970.000,0.050000,26.36672,1707.500,0.00002069
2958,889,1390.000,0.050000,26.27608,1695.900,0.00002067
2959,809,2790.000,0.050000,26.29479,1704.700,0.00002065
2960,931,1470.000,0.050000,26.63118,1679.100,0.00002062
2961,795,1220.000,0.050000,26.22309,1668.600,0.00002060
2962,817,1940.000,0.050000,26.23602,1676.100,0.00002058
2963,893,1900.000,0.050000,26.34779,1668.500,0.00002056
2964,659,1860.000,0.050000,26.31017,1672.800,0.00002054
2965,851,1440.000,0.050000,26.19551,1674.700,0.00002052
2966,589,1180.000,0.050000,26.26197,1669.800,0.00002050
2967,1191,1460.000,0.050000,26.32018,1667.600,0.00002047
2968,731,1040.000,0.050000,26.36915,1665.200,0.00002045
2969,883,1580.000,0.050000,26.28841,1658.900,0.00002043
2970,839,1280.000,0.050000,26.37404,1662.300,0.00002041
2971,719,1220.000,0.050000,26.22084,1665.100,0.00002039
2972,711,1140.000,0.050000,26.27784,1662.000,0.00002037
2973,803,1470.000,0.050000,26.35115,1658.000,0.00002035
2974,737,1350.000,0.050000,26.34880,1649.800,0.00002033
2975,783,4270.000,0.050000,26.25271,1676.300,0.00002031
2976,867,1720.000,0.050000,26.36424,1676.200,0.00002029
2977,737,1370.000,0.050000,26.21818,1663.100,0.00002027
2978,1083,1450.000,0.050000,26.30825,1665.400,0.00002025
2979,639,1340.000,0.050000,26.41217,1661.000,0.00002023
2980,913,1850.000,0.050000,26.34402,1661.500,0.00002021
2981,741,1730.000,0.050000,26.51473,1669.600,0.00002019
2982,845,2060.000,0.050000,26.52380,1678.800,0.00002017
2983,859,1600.000,0.050000,25.11794,1681.700,0.00002015
2984,719,1400.000,0.050000,26.52488,1669.900,0.00002013
2985,823,1300.000,0.050000,26.52177,1673.100,0.00002011
2986,923,1820.000,0.050000,26.54762,1673.000,0.00002008
2987,709,1310.000,0.050000,26.55042,1672.800,0.00002007
2988,693,1270.000,0.050000,26.53926,1667.600,0.00002005
2989,935,1630.000,0.050000,26.48621,1666.900,0.00002002
2990,811,1320.000,0.050000,26.61583,1670.000,0.00002000
2991,567,980.000,0.050000,26.57160,1667.200,0.00001999
2992,917,1390.000,0.050000,26.59599,1664.400,0.00001997
2993,571,900.000,0.050000,26.52121,1660.300,0.00001995
2994,673,1030.000,0.050000,26.59733,1653.700,0.00001994
2995,741,1220.000,0.050000,26.57319,1648.100,0.00001992
2996,793,1750.000,0.050000,26.54410,1648.700,0.00001990
2997,705,1290.000,0.050000,26.49250,1644.300,0.00001988
2998,1011,1240.000,0.050000,26.50568,1635.700,0.00001986
2999,841,1020.000,0.050000,26.53661,1627.700,0.00001983
3000,609,930.000,0.050000,26.55849,1618.900,0.00001982
3001,1127,1540.000,0.050000,26.56459,1614.600,0.00001979
3002,789,1110.000,0.050000,26.53193,1613.100,0.00001977
3003,1123,1750.000,0.050000,26.55286,1611.800,0.00001974
3004,947,1450.000,0.050000,26.47173,1608.400,0.00001972
3005,571,1690.000,0.050000,26.51159,1608.700,0.00001971
3006,771,1430.000,0.050000,26.67160,1604.800,0.00001969
3007,515,1490.000,0.050000,26.63343,1601.200,0.00001968
3008,907,1520.000,0.050000,26.67063,1605.900,0.00001965
3009,689,1360.000,0.050000,26.61821,1599.400,0.00001964
3010,805,1810.000,0.050000,26.59290,1599.800,0.00001962
3011,527,1070.000,0.050000,26.59148,1597.100,0.00001960
3012,893,2260.000,0.050000,26.57462,1597.200,0.00001958
3013,761,1370.000,0.050000,26.66415,1598.100,0.00001956
3014,777,1630.000,0.050000,26.61949,1602.000,0.00001954
3015,763,1490.000,0.050000,26.52098,1599.900,0.00001953
3016,713,1740.000,0.050000,26.46412,1598.100,0.00001951
3017,527,800.000,0.050000,26.52809,1590.400,0.00001950
3018,711,1010.000,0.050000,26.49154,1573.500,0.00001948
3019,817,3490.000,0.050000,26.48775,1588.500,0.00001946
3020,707,1330.000,0.050000,26.57712,1585.700,0.00001944
3021,1387,2860.000,0.050000,26.53279,1601.200,0.00001941
3022,733,1330.000,0.050000,26.59344,1597.700,0.00001939
3023,603,1160.000,0.050000,26.75580,1588.700,0.00001937
3024,625,1260.000,0.050000,26.51438,1581.600,0.00001936
3025,719,1260.000,0.050000,26.60878,1575.200,0.00001934
3026,735,1380.000,0.050000,26.55367,1576.400,0.00001932
3027,907,1720.000,0.050000,26.63625,1566.500,0.00001930
3028,727,1280.000,0.050000,26.65614,1567.100,0.00001928
3029,1011,1680.000,0.050000,26.62092,1573.100,0.00001926
3030,609,1070.000,0.050000,26.58170,1560.500,0.00001925
3031,649,940.000,0.050000,26.63490,1555.400,0.00001923
3032,725,1210.000,0.050000,26.59399,1541.800,0.00001921
3033,699,1700.000,0.050000,26.55598,1546.000,0.00001920
3034,641,920.000,0.050000,26.51562,1543.200,0.00001918
3035,633,1110.000,0.050000,26.55879,1538.300,0.00001917
3036,847,1340.000,0.050000,26.42403,1533.700,0.00001915
3037,717,1360.000,0.050000,26.45673,1532.200,0.00001913
3038,833,1920.000,0.050000,26.51114,1539.200,0.00001911
3039,855,1240.000,0.050000,26.49253,1542.400,0.00001909
3040,715,1170.000,0.050000,26.54832,1533.700,0.00001907
3041,747,1940.000,0.050000,26.48181,1531.700,0.00001905
3042,611,1780.000,0.050000,26.52540,1539.900,0.00001904
3043,1133,1890.000,0.050000,26.54771,1546.600,0.00001901
3044,831,1470.000,0.050000,26.64936,1543.000,0.00001899
3045,729,2030.000,0.050000,26.45469,1553.600,0.00001897
3046,871,1990.000,0.050000,26.42210,1531.700,0.00001895
3047,727,2650.000,0.050000,26.35970,1545.800,0.00001894
3048,893,1630.000,0.050000,26.39342,1546.000,0.00001892
3049,721,800.000,0.050000,26.31775,1529.800,0.00001890
3050,1211,1740.000,0.050000,26.41637,1530.700,0.00001887
3051,791,1500.000,0.050000,26.48862,1534.500,0.00001885
3052,631,1100.000,0.050000,26.32342,1528.000,0.00001884
3053,695,1200.000,0.050000,26.39189,1521.100,0.00001882
3054,707,1260.000,0.050000,26.40822,1524.100,0.00001880
3055,619,1190.000,0.050000,26.35174,1523.400,0.00001879
3056,749,1380.000,0.050000,26.38782,1516.900,0.00001877
3057,621,2590.000,0.050000,26.48978,1523.100,0.00001876
3058,949,1320.000,0.050000,26.53369,1522.400,0.00001873
3059,725,1280.000,0.050000,26.63770,1507.300,0.00001872
3060,825,1630.000,0.050000,26.37620,1508.900,0.00001870
3061,981,1350.000,0.050000,26.46149,1510.200,0.00001868
3062,665,1150.000,0.050000,26.44777,1502.300,0.00001866
3063,857,2080.000,0.050000,26.55087,1504.100,0.00001864
3064,697,1720.000,0.050000,26.49611,1502.700,0.00001862
3065,843,1070.000,0.050000,26.47803,1499.000,0.00001860
3066,753,1360.000,0.050000,26.51528,1500.800,0.00001859
3067,797,2660.000,0.050000,26.53102,1512.800,0.00001857
3068,783,1320.000,0.050000,26.76819,1515.600,0.00001855
3069,797,2640.000,0.050000,26.38346,1526.200,0.00001853
3070,825,1890.000,0.050000,26.46872,1532.300,0.00001851
3071,879,1440.000,0.050000,26.49566,1534.500,0.00001849
3072,761,1080.000,0.050000,26.66269,1533.900,0.00001847
3073,879,2240.000,0.050000,26.31931,1541.600,0.00001845
3074,785,2090.000,0.050000,26.46254,1549.000,0.00001844
3075,949,2560.000,0.050000,26.49434,1531.900,0.00001841
3076,671,1110.000,0.050000,26.43127,1525.800,0.00001840
3077,779,1930.000,0.050000,26.42193,1531.400,0.00001838
3078,703,2030.000,0.050000,26.38565,1537.200,0.00001836
3079,909,4220.000,0.050000,26.39388,1566.000,0.00001834
3080,1227,2340.000,0.050000,26.30631,1570.900,0.00001832
3081,985,1620.000,0.050000,26.34900,1569.800,0.00001829
3082,1203,2090.000,0.050000,26.32876,1570.100,0.00001827
3083,663,1250.000,0.050000,26.36717,1566.600,0.00001825
3084,717,2680.000,0.050000,26.29721,1579.400,0.00001823
3085,849,1960.000,0.050000,26.42192,1586.000,0.00001821
3086,685,1100.000,0.050000,26.64640,1578.800,0.00001820
3087,693,1280.000,0.050000,26.66936,1578.500,0.00001818
3088,721,1110.000,0.050000,26.35367,1576.900,0.00001817
3089,835,1860.000,0.050000,26.37028,1579.200,0.00001815
3090,689,1790.000,0.050000,26.42070,1583.900,0.00001813
3091,1025,1970.000,0.050000,26.33344,1593.800,0.00001811
3092,759,1940.000,0.050000,26.38130,1599.300,0.00001809
3093,609,1290.000,0.050000,26.42826,1603.200,0.00001808
3094,677,1060.000,0.050000,26.48389,1603.500,0.00001806
3095,645,1510.000,0.050000,26.58555,1606.400,0.00001805
3096,789,1820.000,0.050000,26.54469,1607.100,0.00001803
3097,759,1580.000,0.050000,26.50559,1610.000,0.00001801
3098,891,1710.000,0.050000,26.57937,1614.700,0.00001799
3099,1091,2080.000,0.050000,26.49428,1625.300,0.00001797
3100,1055,1470.000,0.050000,25.39073,1630.700,0.00001795
3101,735,1190.000,0.050000,26.51005,1627.200,0.00001793
3102,763,1930.000,0.050000,26.50495,1635.400,0.00001791
3103,689,1790.000,0.050000,26.52754,1635.800,0.00001790
3104,1155,2390.000,0.050000,26.53086,1645.200,0.00001787
3105,959,1870.000,0.050000,26.55829,1647.000,0.00001785
3106,745,1910.000,0.050000,26.71263,1651.800,0.00001783
3107,835,2740.000,0.050000,26.61541,1664.300,0.00001781
3108,529,1020.000,0.050000,26.56978,1659.300,0.00001780
3109,861,2060.000,0.050000,26.61682,1666.300,0.00001778
3110,579,1510.000,0.050000,26.57818,1663.300,0.00001777
3111,1065,2110.000,0.050000,26.65314,1673.700,0.00001775
3112,853,1250.000,0.050000,26.64640,1663.600,0.00001773
3113,611,770.000,0.050000,26.81355,1657.600,0.00001771
3114,793,2760.000,0.050000,26.81729,1668.900,0.00001770
3115,783,2640.000,0.050000,26.46909,1680.400,0.00001768
3116,557,1000.000,0.050000,26.62689,1673.000,0.00001767
3117,611,1210.000,0.050000,26.55583,1677.100,0.00001765
3118,709,2600.000,0.050000,26.62701,1693.000,0.00001764
3119,855,1980.000,0.050000,26.66920,1677.900,0.00001762
3120,739,1740.000,0.050000,26.66663,1682.000,0.00001760
3121,621,780.000,0.050000,26.69989,1661.200,0.00001759
3122,797,1450.000,0.050000,26.68005,1662.400,0.00001757
3123,661,2610.000,0.050000,26.65317,1676.900,0.00001756
3124,1223,2470.000,0.050000,26.65464,1689.000,0.00001753
3125,933,2160.000,0.050000,26.72684,1698.000,0.00001751
3126,991,1930.000,0.050000,26.58585,1703.500,0.00001749
3127,845,2680.000,0.050000,26.66912,1713.100,0.00001747
3128,1049,2060.000,0.050000,26.95053,1720.900,0.00001745
3129,799,1740.000,0.050000,26.65965,1721.500,0.00001743
3130,929,1910.000,0.050000,27.02716,1729.900,0.00001741
3131,791,2680.000,0.050000,26.73847,1747.300,0.00001739
3132,935,2790.000,0.050000,26.86382,1763.100,0.00001737
3133,671,1020.000,0.050000,26.77038,1756.300,0.00001736
3134,1081,1800.000,0.050000,26.70607,1765.100,0.00001733
3135,779,1510.000,0.050000,27.00963,1769.100,0.00001732
3136,1041,2250.000,0.050000,26.80208,1778.200,0.00001729
3137,723,1730.000,0.050000,26.80622,1781.900,0.00001728
3138,715,1440.000,0.050000,26.75724,1777.100,0.00001726
3139,1113,1640.000,0.050000,26.95646,1781.100,0.00001724
3140,731,1330.000,0.050000,26.73546,1782.700,0.00001722
3141,589,950.000,0.050000,26.74287,1772.800,0.00001721
3142,875,1790.000,0.050000,26.68081,1772.900,0.00001719
3143,633,970.000,0.050000,26.67129,1763.700,0.00001718
3144,893,1950.000,0.050000,26.63406,1768.500,0.00001716
3145,789,1230.000,0.050000,26.67893,1760.500,0.00001714
3146,645,870.000,0.050000,26.64371,1749.300,0.00001713
3147,715,1510.000,0.050000,26.73480,1737.900,0.00001711
3148,761,1980.000,0.050000,26.68505,1741.400,0.00001710
3149,819,1350.000,0.050000,26.81593,1746.900,0.00001708
3150,953,2600.000,0.050000,26.70563,1755.500,0.00001706
3151,1081,1700.000,0.050000,26.70387,1757.500,0.00001704
3152,1001,2110.000,0.050000,26.66394,1767.600,0.00001701
3153,1031,1440.000,0.050000,26.69993,1770.000,0.00001699
3154,1089,1770.000,0.050000,26.78448,1775.100,0.00001697
3155,737,1110.000,0.050000,26.99996,1774.300,0.00001695
3156,1055,1520.000,0.050000,26.93724,1775.700,0.00001693
3157,839,1240.000,0.050000,26.90362,1762.200,0.00001691
3158,791,2710.000,0.050000,27.00660,1776.100,0.00001690
3159,681,900.000,0.050000,27.00558,1772.300,0.00001688
3160,613,1670.000,0.050000,26.83841,1772.700,0.00001687
3161,1283,1400.000,0.050000,26.80558,1773.200,0.00001684
3162,921,2590.000,0.050000,26.85083,1787.600,0.00001682
3163,841,2030.000,0.050000,26.82869,1787.100,0.00001681
3164,669,1350.000,0.050000,26.84914,1783.400,0.00001679
3165,875,1970.000,0.050000,26.79903,1792.400,0.00001677
